date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:21:41	17486/17486	---MCZ	200	added ('OK')	text/html	etag:W/%2278f29c993d11635101c61591fe8ffd2e%22	https://beverleybeaversbadminton.club/racket-stringing	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/racket-stringing.html	(from https://beverleybeaversbadminton.club/)
19:21:42	235952/235952	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jul%202019%2011:03:41%20GMT	https://beverleybeaversbadminton.club/system/banners/images/000/000/006/std/badders-2019.jpg?1563707020	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/system/banners/images/000/000/006/std/badders-20192d83.jpg	(from https://beverleybeaversbadminton.club/)
19:21:43	20937/20937	---MCZ	200	added ('OK')	text/html	etag:W/%224e3eaaf3b08efea9e8fe163ebda18847%22	https://beverleybeaversbadminton.club/contact	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/contact.html	(from https://beverleybeaversbadminton.club/)
19:21:43	4119/4119	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Apr%202017%2017:19:25%20GMT	https://beverleybeaversbadminton.club/system/asset_management/assets/assets/000/000/001/std/badminton-england-affiliated-club.png?1469371005	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/system/asset_management/assets/assets/000/000/001/std/badminton-england-affiliated-club0b3d.png	(from https://beverleybeaversbadminton.club/)
19:21:45	29995/29995	---M--	200	added ('OK')	image/png	date:Wed,%2020%20Mar%202019%2007:45:52%20GMT	https://beverleybeaversbadminton.club/assets/beverley_beavers_logo-7ce04fd0ffab39f7892f5ea37fb8c3fd6acb1845c51efc6c4f92f37c7f0bd284.png	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/assets/beverley_beavers_logo-7ce04fd0ffab39f7892f5ea37fb8c3fd6acb1845c51efc6c4f92f37c7f0bd284.png	(from https://beverleybeaversbadminton.club/)
19:21:46	304231/304231	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2020%20Mar%202019%2007:45:52%20GMT	https://beverleybeaversbadminton.club/assets/application-2dd45aec2d634f036241c7e2457fc7113954dac86eb3a817e21a2e85133a8884.js	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/assets/application-2dd45aec2d634f036241c7e2457fc7113954dac86eb3a817e21a2e85133a8884.js	(from https://beverleybeaversbadminton.club/)
19:21:50	23310/23310	---MCZ	200	added ('OK')	text/html	etag:W/%224aec358841ee0518e6fa0f33f3be05a0%22	https://beverleybeaversbadminton.club/privacy-policy	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/privacy-policy.html	(from https://beverleybeaversbadminton.club/)
19:21:50	44470/44470	---MC-	200	added ('OK')	text/javascript	date:Mon,%2019%20Aug%202019%2017:22:41%20GMT	http://www.google-analytics.com/analytics.js	/Users/davealmond/websites/Badders/www.google-analytics.com/analytics.js	(from https://beverleybeaversbadminton.club/)
19:21:50	4502/4502	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2020%20Mar%202019%2007:45:51%20GMT	https://beverleybeaversbadminton.club/assets/maps2-f5bf1bead7948d34b58d2fdc61fe52bb720bad93615f98bdca71cbc53c11cbc7.js	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/assets/maps2-f5bf1bead7948d34b58d2fdc61fe52bb720bad93615f98bdca71cbc53c11cbc7.js	(from https://beverleybeaversbadminton.club/)
19:21:51	51/51	---MCZ	200	added ('OK')	text/plain	date:Sat,%2025%20Jan%202020%2019:21:50%20GMT	https://fonts.googleapis.com/robots.txt		(from https://beverleybeaversbadminton.club/)
19:21:52	215991/215991	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Apr%202017%2017:19:23%20GMT	https://beverleybeaversbadminton.club/system/banners/images/000/000/001/std/beavers-club-images-1.jpg?1469294137	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/system/banners/images/000/000/001/std/beavers-club-images-18be5.jpg	(from https://beverleybeaversbadminton.club/club-nights)
19:21:53	197456/197456	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Apr%202017%2017:19:24%20GMT	https://beverleybeaversbadminton.club/system/banners/images/000/000/004/std/beavers-club-images-2.jpg?1469550535	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/system/banners/images/000/000/004/std/beavers-club-images-26aa2.jpg	(from https://beverleybeaversbadminton.club/kids-club)
19:21:53	77367/77367	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Aug%202018%2019:19:18%20GMT	https://beverleybeaversbadminton.club/system/asset_management/assets/assets/000/000/041/full/DSC_0017-2.jpg?1535397557	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/system/asset_management/assets/assets/000/000/041/full/DSC_0017-21a0a.jpg	(from https://beverleybeaversbadminton.club/gallery)
19:21:54	3319/3319	---M--	200	added ('OK')	image/gif	date:Wed,%2020%20Mar%202019%2007:45:52%20GMT	https://beverleybeaversbadminton.club/assets/loading_light-e7c8362a83265cd15103ff75bdc3164373953eae560dc3e5d500db88d0afed2c.gif	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/assets/loading_light-e7c8362a83265cd15103ff75bdc3164373953eae560dc3e5d500db88d0afed2c.gif	(from https://beverleybeaversbadminton.club/gallery)
19:21:55	3459/3459	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Aug%202018%2019:19:17%20GMT	https://beverleybeaversbadminton.club/system/asset_management/assets/assets/000/000/041/thumb/DSC_0017-2.jpg?1535397557	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/system/asset_management/assets/assets/000/000/041/thumb/DSC_0017-21a0a.jpg	(from https://beverleybeaversbadminton.club/gallery)
19:21:56	69160/69160	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Aug%202018%2019:19:16%20GMT	https://beverleybeaversbadminton.club/system/asset_management/assets/assets/000/000/040/full/DSC_0008-3.jpg?1535397555	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/system/asset_management/assets/assets/000/000/040/full/DSC_0008-30697.jpg	(from https://beverleybeaversbadminton.club/gallery)
19:21:57	2481/2481	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Aug%202018%2019:19:16%20GMT	https://beverleybeaversbadminton.club/system/asset_management/assets/assets/000/000/040/thumb/DSC_0008-3.jpg?1535397555	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/system/asset_management/assets/assets/000/000/040/thumb/DSC_0008-30697.jpg	(from https://beverleybeaversbadminton.club/gallery)
19:21:58	70686/70686	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Aug%202018%2019:19:19%20GMT	https://beverleybeaversbadminton.club/system/asset_management/assets/assets/000/000/042/full/DSC_0022-3.jpg?1535397558	/Users/davealmond/websites/Badders/beverleybeaversbadminton.club/system/asset_management/assets/assets/000/000/042/full/DSC_0022-3161e.jpg	(from https://beverleybeaversbadminton.club/gallery)
